Country,Year,Key_Indicator,Sector,Emissions_MT_CO2,Population_Millions,GDP_USD_Billions,Climate_Policy,Latitude,Longitude,Event,Source_Credibility
CountryH,2015,Air Quality Index,Public Services,1276.4818481669531,169.1167621408384,2187.387845395298,Sustainable Agriculture,32.092685404553194,31.580749890763997,Flood,0.8149643033945887
CountryF,2017,Renewable Energy Use,Energy,631.3655555859177,13.600779876516254,4841.939841685206,Paris Agreement,27.33593806179556,72.24820343958808,Heatwave,0.8815121141340103
CountryH,2006,Deforestation Rate,Marine,1156.507127221897,272.6384385851397,3323.0503780357403,Reforestation Act,47.3226064428557,0.09317369994144542,Landslide,0.9147376074435476
CountryI,2009,Water Scarcity,Marine,1243.583204527846,51.10369431718399,2865.5373636610493,Carbon Tax,54.6754985696659,-37.04653460891839,Heatwave,0.8183136845292315
CountryD,2006,Greenhouse Gases,Transportation,1338.886764805263,69.92615967705903,4671.487465088314,Wildlife Conservation,47.83946114511985,-57.86904895174543,Drought,0.6019709594618188
CountryA,2000,Extreme Weather Events,Energy,839.5333651213806,157.89147205205566,2973.9077270834987,Carbon Tax,26.600035105883958,37.12853304214144,Heatwave,0.6652108717814867
CountryA,2022,CO2 Emissions,Transportation,346.4682847793321,214.4838560694974,2677.8043402452745,Sustainable Agriculture,47.22210839187768,50.12831164377627,Flood,0.6349041713486787
CountryJ,2020,Renewable Energy Use,Energy,420.1981609307009,33.2400711495972,3820.6231902360055,Carbon Tax,17.599009123702558,96.45157596426108,Flood,0.7271635664491535
CountryD,2018,Deforestation Rate,Transportation,478.7572773603261,98.71993577641284,3592.061533034068,Coastal Protection Law,16.515899404564546,-40.99313856014241,Flood,0.775472847771811
CountryG,2015,Greenhouse Gases,Public Services,911.0135971739425,290.75900864443537,1046.4840412013205,Reforestation Act,27.281351851807948,70.14079992025225,Landslide,0.6151890125024962
CountryB,2018,Temperature Change,Agriculture,97.57395498648224,82.39117520037898,2409.4105454131936,Air Quality Act,50.38511845220285,15.95251428922785,Landslide,0.7219672915284794
CountryC,2003,Water Scarcity,Forestry,972.261579730954,97.34979279362832,2415.3256698159676,Reforestation Act,22.317412362115093,99.53748757630058,Storm Surge,0.6627128861188629
CountryA,2017,CO2 Emissions,Forestry,578.3136457209364,251.76705473231988,1953.3001246923893,Emission Reduction,13.16267044493398,7.231148156861394,Typhoon,0.8264745581906059
CountryE,2001,Sea Level Rise,Energy,478.1006136099811,19.8132573486843,2634.7380625460405,Coastal Protection Law,16.585476760317754,4.58375538347147,Hurricane,0.762495329263519
CountryA,2000,Temperature Change,Industry,1325.2700275557831,142.0608847986464,2124.2262488630067,Carbon Tax,52.93724842647901,20.24804117463637,Cyclone,0.7733611764268681
CountryH,2014,Renewable Energy Use,Residential,717.0034735921585,116.98694551324273,1076.7928984087973,Air Quality Act,41.68916423736438,64.82199233703295,Cyclone,0.7496921258117113
CountryA,2004,CO2 Emissions,Marine,187.82691602240453,98.39309417305209,2120.595787645937,Carbon Tax,22.660058168498836,120.81952449539983,Drought,0.9346068986702984
CountryA,2019,Temperature Change,Marine,1248.782813638058,89.28138024320553,454.15704310856535,Climate Adaptation Plan,37.76479126640906,-110.87352790390094,Wildfire,0.6751572937925471
CountryB,2010,Water Scarcity,Energy,119.07982328293457,31.955360933820714,2921.3507275946167,Climate Adaptation Plan,36.378981121267515,-116.10700337833553,Storm Surge,0.780832490945356
CountryB,2009,Sea Level Rise,Public Services,1103.786375043885,97.8736196587364,4282.907289811448,Renewable Target,42.771798922033064,113.76308772590801,Typhoon,0.8576060789278676
CountryF,2001,Temperature Change,Transportation,1172.1640215674645,17.700458801122227,3653.9067133373205,Reforestation Act,21.659377721080816,7.767662634733597,Cold Snap,0.7948955445970969
CountryG,2002,Biodiversity Loss,Industry,561.2737785968443,235.3843397751084,1865.930796265145,Air Quality Act,53.22014935971988,29.874783787403373,Drought,0.9251573100008803
CountryE,2022,Sea Level Rise,Agriculture,1245.9423916027908,122.47719921761345,526.6489073288101,Climate Adaptation Plan,25.468428104000644,-4.5698635853704985,Landslide,0.7322889244744495
CountryA,2022,Renewable Energy Use,Transportation,797.7061384918575,135.95163053437392,1090.5320562038266,Renewable Target,44.70658269881184,-105.64906232205664,Typhoon,0.7622865320206123
CountryA,2011,Water Scarcity,Transportation,721.7757972455554,268.6104030027888,2772.902668424695,Coastal Protection Law,10.806232318610745,69.7032383888533,Flood,0.6309828103251549
CountryC,2019,Greenhouse Gases,Energy,115.8347581296042,199.12622023906013,1114.5797085768609,Air Quality Act,28.63285649470736,64.27840772303259,Landslide,0.813149688868175
CountryB,2004,Extreme Weather Events,Energy,470.5423307909135,7.3774354859253375,2765.4682452963407,Renewable Target,27.585490897940414,-48.95713641186889,Wildfire,0.7008741889568371
CountryE,2004,Extreme Weather Events,Public Services,1399.9644577836848,283.23657277357904,1234.8352213431046,Wildlife Conservation,37.17422142915072,-50.37779624061589,Wildfire,0.6561081638304491
CountryJ,2005,Extreme Weather Events,Marine,618.144746761075,74.95761746342481,4259.726960432757,Air Quality Act,13.636813088859824,87.8387590354348,Cyclone,0.7905859525165778
CountryF,2008,CO2 Emissions,Energy,842.715754807314,36.74618450415836,2046.6302169182527,Sustainable Agriculture,49.506568686305414,-111.18711298725508,Hurricane,0.7863085921829687
CountryG,2001,Renewable Energy Use,Energy,821.431434527165,231.59781262236027,1303.1980671280062,Renewable Target,20.889040088378426,99.08733857270713,Hurricane,0.6265550744284166
CountryD,2020,Water Scarcity,Energy,906.1250802429054,152.64080818068186,4080.3982832106017,Carbon Tax,43.85189074410051,-63.26796062706225,Cold Snap,0.8443754087230655
CountryG,2011,Sea Level Rise,Public Services,138.9298856827598,132.96231697531516,1779.9109275467085,Sustainable Agriculture,50.16060616220466,24.176034416428422,Landslide,0.8183202667277985
CountryH,2002,CO2 Emissions,Marine,575.155569458156,78.60340850640883,646.2896704100315,Wildlife Conservation,38.09384781207565,113.3584865404622,Landslide,0.666156048961274
CountryA,2019,Renewable Energy Use,Agriculture,1098.5359971297037,166.504089509384,2895.006507877844,Climate Adaptation Plan,47.044160336099274,46.31185039952808,Wildfire,0.7643022017539153
CountryF,2021,Greenhouse Gases,Agriculture,340.81236405582524,85.9434585347633,2949.664601746145,Paris Agreement,43.09301561075028,-22.248248758570483,Flood,0.852113020767496
CountryH,2011,Biodiversity Loss,Residential,345.18864744222265,270.9669865596849,3602.0088086550977,Renewable Target,27.77648985760038,49.27889431540794,Flood,0.7853025091894468
CountryE,2023,Water Scarcity,Residential,64.63137969908585,68.48532152129187,1277.0752227210892,Coastal Protection Law,50.44292695167827,-40.565294557743755,Heatwave,0.7384211766642496
CountryD,2016,Extreme Weather Events,Energy,684.3487935819041,265.8847693844473,2274.479561552001,Renewable Target,24.735068494276398,-57.9128117492116,Flood,0.7128184603283303
CountryB,2009,Temperature Change,Residential,1329.964851976462,170.0246005895703,1483.6028033090156,Paris Agreement,38.56064588757586,129.13765226301672,Typhoon,0.8136378533254187
CountryF,2023,Water Scarcity,Marine,125.25636820159806,249.4039994990961,496.6733069668718,Wildlife Conservation,47.26988695707698,65.2054601067448,Hurricane,0.9286880444085841
CountryF,2013,Air Quality Index,Public Services,327.1221287692038,215.28956877898173,4395.407752377869,Wildlife Conservation,28.94779549062538,37.62719411927259,Flood,0.8351106941671191
CountryA,2022,Renewable Energy Use,Agriculture,499.62258059699485,210.52505787384084,3671.4620419928715,Sustainable Agriculture,25.138380380871254,-37.62469276297712,Storm Surge,0.6261610662727104
CountryI,2016,Deforestation Rate,Transportation,1111.0008680181086,100.68201327004144,1577.1689913481234,Air Quality Act,32.96730050864114,-117.21818441968747,Landslide,0.7612397407187468
CountryF,2017,Greenhouse Gases,Agriculture,978.9216095637505,73.99959478430003,3036.927665072733,Coastal Protection Law,50.89817471745768,-121.92521223085954,Flood,0.9117884460287196
CountryC,2018,Biodiversity Loss,Agriculture,653.1186616436898,67.2114371658325,1086.1925618589148,Sustainable Agriculture,56.49608815728324,14.087126416687681,Heatwave,0.6330618490303804
CountryD,2016,Greenhouse Gases,Marine,1150.6499619246447,257.87153883257866,4462.159446799277,Coastal Protection Law,37.25417064299451,68.12850747015327,Cold Snap,0.94610649924814
CountryD,2013,Water Scarcity,Residential,933.9649669025077,247.0259119764109,663.0410824733605,Coastal Protection Law,43.073310266182595,9.718589515402329,Cold Snap,0.9321742877758974
CountryC,2008,Deforestation Rate,Transportation,1349.2591595029676,134.96919076363065,118.8020129882244,Paris Agreement,55.16368111194571,88.60411870416979,Wildfire,0.6273960682554566
CountryJ,2007,Air Quality Index,Marine,1236.1387862511049,44.059360981454105,2559.8401689219927,Sustainable Agriculture,14.92734257064712,-121.30910139576238,Flood,0.9266946621573442
CountryC,2001,Sea Level Rise,Energy,416.5797288293408,117.76441433335022,2957.3263349190597,Coastal Protection Law,21.60392889330825,-34.64446012925558,Landslide,0.7270964065908118
CountryC,2012,Temperature Change,Public Services,443.58593756959027,187.70631897038885,2936.9300694494414,Emission Reduction,45.445000312579126,-68.3616982947137,Landslide,0.8956482084765518
CountryD,2024,Deforestation Rate,Forestry,231.76688989895916,139.04893057158608,367.1084444453488,Paris Agreement,51.18722309561498,-13.70902827914827,Hurricane,0.746434168199645
CountryG,2006,Renewable Energy Use,Agriculture,538.5988522903119,235.1558342024835,1638.8146539003192,Wildlife Conservation,52.851451416528896,-111.18213776952815,Cold Snap,0.7542992894458805
CountryD,2008,Extreme Weather Events,Forestry,1499.3386821426868,299.2987325641587,2546.074839522526,Paris Agreement,30.75535884274663,118.07422680847887,Wildfire,0.8219850818421399
CountryI,2021,Air Quality Index,Public Services,638.3391944918385,61.383966092424565,1161.2380095734802,Carbon Tax,14.466995114593342,-71.95359572196617,Flood,0.8710670967465941
CountryA,2021,Temperature Change,Public Services,369.7082302992043,140.59699179957386,4375.866838880892,Carbon Tax,31.889073864980997,109.80002162573203,Cold Snap,0.611826202831887
CountryH,2010,Biodiversity Loss,Marine,1155.6001824895518,132.14025106664252,526.8355183610267,Coastal Protection Law,21.53672951035269,-19.26777969046273,Cold Snap,0.807604598434497
CountryG,2013,Extreme Weather Events,Marine,836.5829550208513,94.8252971609405,2488.18376419301,Sustainable Agriculture,24.55982274983121,126.23627464635666,Landslide,0.6653565479340798
CountryB,2003,Water Scarcity,Marine,266.9221018140812,63.438177432485425,3487.938681814445,Wildlife Conservation,48.61337784187529,14.055179699654786,Flood,0.721082331252121
CountryH,2012,Deforestation Rate,Forestry,602.0000376832554,24.379174364449472,1382.580390658964,Paris Agreement,13.776354301294344,112.01654468570993,Drought,0.7217890331543257
CountryA,2001,Temperature Change,Marine,650.9810875320478,266.700198580991,3158.779611287839,Sustainable Agriculture,51.379060874035105,-128.60926293950206,Flood,0.7641711190774038
CountryI,2022,CO2 Emissions,Public Services,1143.053065825367,128.85536581746368,4163.987235697636,Paris Agreement,31.383454291208455,64.54208960703403,Typhoon,0.7169477441566606
CountryI,2004,Sea Level Rise,Energy,79.97348489326147,151.5841779575144,1032.651177965733,Paris Agreement,39.80319655502976,104.79316980665402,Cold Snap,0.6375763914577337
CountryB,2010,Sea Level Rise,Marine,440.0784878575502,275.4979042192702,4594.380899941828,Emission Reduction,14.482611561783951,-93.67265258547194,Hurricane,0.650970058483908
CountryG,2005,Air Quality Index,Industry,800.514636907507,234.0056908672046,2812.436810045554,Carbon Tax,26.867953917863982,-105.00727854964062,Drought,0.6117032949463842
CountryJ,2017,Biodiversity Loss,Residential,439.82777655662284,43.49787291456934,1566.2368210751968,Paris Agreement,14.48504595074229,-19.611122131651555,Heatwave,0.764587179865064
CountryC,2020,Air Quality Index,Forestry,961.2293687575484,171.798890444284,2211.2055493731264,Emission Reduction,58.07718614405548,112.75651559456313,Wildfire,0.9340566931985459
CountryG,2009,CO2 Emissions,Industry,748.7078449481941,135.46442157326993,1629.740230553301,Carbon Tax,50.36308246631252,11.020505649514064,Flood,0.6404863282768407
CountryJ,2003,Renewable Energy Use,Marine,574.4798695463919,240.17726641073503,3653.044683673249,Emission Reduction,32.98163771782301,7.138680567650368,Hurricane,0.9311925725510787
CountryI,2008,Biodiversity Loss,Public Services,1426.3525089622426,218.64860154552503,4001.873250734148,Sustainable Agriculture,21.180127416183556,-93.30720924217631,Heatwave,0.8566765301562327
CountryD,2005,Greenhouse Gases,Energy,966.6312738203633,208.66968796376622,4181.393222361439,Air Quality Act,56.67275526249261,-129.79472711576312,Heatwave,0.8231245810269571
CountryA,2001,Renewable Energy Use,Agriculture,238.4149897885148,105.46072646656958,4930.264422970132,Carbon Tax,27.22982978634859,80.63642359381993,Cold Snap,0.8258472143632469
CountryB,2016,Biodiversity Loss,Transportation,862.1329612929235,242.46430046778008,3977.293033233749,Climate Adaptation Plan,18.049221584368738,-107.23061362357807,Typhoon,0.8893546769386986
CountryA,2004,Biodiversity Loss,Residential,1182.0611871413064,20.45543220048406,3046.7819463739606,Air Quality Act,38.15821942269774,34.80095287118422,Cold Snap,0.6374219525329374
CountryE,2024,CO2 Emissions,Transportation,1077.310061364556,52.089345922489336,1762.1794621197407,Sustainable Agriculture,57.188706017240804,107.80027817394978,Wildfire,0.7766640132479395
CountryE,2005,Water Scarcity,Marine,299.5293824781261,104.00886552848395,2768.517698682672,Paris Agreement,10.191514525016128,-75.75050257880794,Drought,0.8439818983912655
CountryG,2011,CO2 Emissions,Residential,1460.0089986081498,27.658195115437977,301.23404667298655,Wildlife Conservation,21.90624216269994,42.9709374215968,Landslide,0.8053871557757473
CountryI,2022,Biodiversity Loss,Residential,700.7797863325786,74.32331187273402,3749.642870096574,Sustainable Agriculture,56.92238202052038,-109.53837005604754,Storm Surge,0.8914726748581531
CountryI,2020,Temperature Change,Energy,280.5862554233789,249.89453998438586,2285.1821709512988,Emission Reduction,18.554298342858104,26.97633739777936,Drought,0.625295098153973
CountryC,2009,Renewable Energy Use,Residential,311.2838434858145,284.7342036480734,198.11382568771933,Emission Reduction,15.662172581990994,-87.3777525521673,Wildfire,0.8417453638247081
CountryC,2021,CO2 Emissions,Forestry,192.4407386741667,94.85769495338619,406.28401340101294,Emission Reduction,38.509360789990225,61.34792573394628,Landslide,0.7869097056346512
CountryC,2020,Water Scarcity,Industry,1215.1012572306547,83.03216217670727,1998.5856727266075,Emission Reduction,53.09219116474149,-51.67986335358387,Heatwave,0.7327063023929802
CountryD,2024,Deforestation Rate,Industry,226.94421676668054,87.56833241269594,2958.765443190332,Sustainable Agriculture,33.85549088469631,-9.518337710791982,Drought,0.7190962437819107
CountryH,2005,Air Quality Index,Industry,231.43162285553305,86.92713076849893,2374.5993498654207,Wildlife Conservation,59.72821283422624,25.85194092718163,Landslide,0.8172914214709674
CountryF,2007,Biodiversity Loss,Forestry,1283.1838414032145,15.599403744862032,3134.101154731559,Renewable Target,43.958584976899644,-85.46891322677772,Flood,0.9118483811254927
CountryH,2001,Greenhouse Gases,Transportation,549.6759224489615,278.44032216767687,2453.4418680776434,Emission Reduction,13.703745360522387,62.82583284058143,Cold Snap,0.7736615741353903
CountryA,2011,Deforestation Rate,Energy,94.74396124670506,68.04095176324688,3342.3488428585993,Renewable Target,59.64160658409877,-51.31351143442822,Storm Surge,0.8886531074269219
